risk_segment,MonthlyCharges,annual_at_risk
High,74.3,745.999299702323
Medium,89.9,529.016741635524
Low,80.3,36.4718033427314
High,74.2,772.647201081224
Low,25.6,5.83807546000414
Low,94.4,313.450258456879
Medium,103.6,649.851617768333
High,97.9,862.382002350503
Low,53.8,52.2663973868698
Medium,88.8,452.612896057976
Low,53.4,91.9206176987825
Low,66.1,19.6415349835727
Low,20.0,90.0453962780646
Low,94.4,363.12163570779
Low,113.75,143.457914063782
Low,96.75,259.889682715284
Low,90.4,366.002181104198
Low,79.2,175.60114426975
Medium,85.45,567.853581763376
Low,19.9,15.9919466957631
Low,59.45,47.9993593584297
High,90.1,879.140612277945
Low,56.4,126.497221671849
Low,87.3,107.484363535528
Low,25.3,7.66945012047024
Low,50.2,87.9562074555949
Low,96.75,183.079951882716
Low,20.45,21.6597618758982
Low,74.75,167.707043009113
Low,45.65,74.9400987267775
Low,92.45,20.441205660282
Low,54.65,93.3366121690148
High,80.8,685.154909970353
Low,79.75,27.2640107232095
Low,19.4,28.4926513465883
Low,25.4,10.8466163810429
Low,92.65,16.307048834206
Low,78.8,30.9907176353974
High,100.15,1013.26102074423
Low,85.1,241.795377061822
Medium,59.0,373.651748409427
Low,24.05,4.82185493044262
Medium,25.15,182.601164201333
Low,80.35,253.723161346892
Medium,68.65,349.99876117384
Low,26.45,4.35318691299992
Medium,25.25,168.890745781552
Low,46.4,56.4504108615453
Low,84.55,231.162906246045
Low,85.45,402.656190012864
High,79.55,805.656059928016
Low,108.4,44.7287447513084
Low,95.25,143.767112656073
Low,58.95,200.401266704811
Low,88.9,120.817857857059
Low,19.4,6.30068092159209
Low,26.3,5.24888118840988
Medium,69.8,373.23030162026
Low,55.6,252.453606219675
High,80.2,824.078323580154
Low,19.45,3.77054049688344
Low,109.75,158.016122612663
High,70.05,678.808618587543
Low,94.2,429.548955507123
Low,108.4,362.081856891914
Low,74.55,26.3358300201383
Low,79.4,36.8354137937113
Medium,44.3,273.861046221349
Low,59.9,39.3847237673776
Medium,99.25,681.253426123471
Low,49.3,76.233391998125
Medium,92.6,601.708000687073
Low,75.9,106.811515310963
Low,20.45,59.5427001262095
Low,23.95,5.22541471720152
Medium,88.05,578.758330958206
Low,54.9,66.629778526533
Low,75.4,326.395434173312
High,94.0,1027.97590249013
Low,88.95,58.0437229546293
Low,20.65,3.31416520614284
Low,75.55,22.3004746525405
Low,19.95,12.1216555580094
Low,19.35,5.10449655116307
Low,30.4,133.450900330336
Low,59.8,143.185113293054
Low,80.0,48.0799990748417
Low,20.65,21.8715932878875
High,105.9,1094.02308550272
Low,94.3,271.586166656196
Low,60.0,18.9674796032563
Low,80.1,18.2500981208148
Low,20.85,8.00988738184596
Low,115.1,59.4580959449683
Low,55.15,63.2106624925392
Low,58.5,165.069486126823
Low,78.95,166.855838000279
Medium,103.95,806.006036522105
Low,72.1,62.1240709644909
Low,104.5,321.019843313929
High,70.1,691.431597068529
Medium,66.4,374.682146440967
Low,89.55,22.6504205894098
Medium,79.55,570.460956880135
Low,95.85,185.867964079117
Low,53.5,30.5954277235297
Medium,79.7,552.709071920258
High,86.65,769.838952429398
Low,72.1,70.5927684259238
High,80.85,821.899070244149
Low,92.35,342.721731235956
Low,19.6,5.63600457872199
Low,50.6,79.105118185266
Low,20.5,4.49809579079056
Low,87.7,182.09358204054
High,69.1,691.694348415052
Low,33.15,32.5152388142196
Low,20.0,8.57919028198855
Low,99.5,287.743004236903
Low,55.35,65.6246906469845
Low,24.85,88.104709210104
Low,99.75,164.998937597767
Low,74.1,42.8802638357586
Low,50.55,182.511351053757
Low,19.25,65.3011220372884
Low,19.75,4.33353131063968
Low,108.1,382.787952141061
Low,35.5,105.9332244779
Low,81.95,213.938517863232
Low,35.8,17.1352878487303
High,80.45,683.922090669525
Medium,49.4,359.045330432771
High,79.55,828.266191511983
Low,39.45,69.0140971718456
Low,25.25,6.69528445637582
Low,55.5,31.0119927284014
Low,20.75,4.91839067265761
Low,78.2,67.3899692698302
Low,20.75,3.54274084494226
Low,79.6,23.2770439988176
Low,55.0,141.924644967915
Low,55.0,82.6502766262389
Low,79.3,108.897765097085
High,89.8,813.30923569001
Low,19.5,35.061381525547
Medium,74.7,546.321553648404
Low,90.65,176.569118814941
Low,114.5,40.0638547191928
Low,20.45,5.4023103805724
Low,115.1,161.900997809297
Medium,80.7,447.131439519608
Low,75.55,15.5011060373648
Low,69.5,116.789533671187
Medium,70.15,536.581444650044
Medium,96.8,571.53412246799
Low,89.05,24.4363182727676
Low,20.55,5.35934468807552
Low,19.7,6.75711171851891
Low,104.0,124.465715622181
Low,19.85,30.2098311811131
Medium,75.25,597.931825130847
Low,95.75,449.205754972645
Medium,47.15,251.092869533648
Low,89.6,124.434794690269
Low,104.75,342.186536263709
Low,105.65,85.6191716138972
Low,81.0,24.0157955677342
Low,20.35,3.99999123976354
Low,98.25,373.532654312345
Medium,74.55,473.803744408228
Medium,24.9,155.734993791631
High,85.5,764.880930990845
Low,54.25,54.9436261545488
Low,20.05,4.77917941501613
Low,19.35,34.7916785907351
Low,51.35,154.939738822092
Low,20.15,26.4701776847342
Low,20.05,7.39271149661883
Medium,100.85,566.759072729612
Medium,19.45,157.084847121316
Medium,105.1,515.451668740097
Low,66.05,202.865243068947
Medium,94.7,749.620788500282
High,89.75,875.725526658663
Low,89.8,212.450121480712
Medium,90.35,545.481533623109
High,80.2,686.571643102973
Low,33.45,70.5295752222826
Medium,45.25,363.461381031142
Low,87.35,340.856723220766
High,81.25,735.040247832002
Low,59.95,87.0267321396677
Low,90.8,47.8350552183196
Medium,60.85,348.786915456781
Medium,89.55,705.616234308279
Low,89.55,422.579285533236
Low,64.45,11.006333561664
Low,78.85,15.4039575367854
Medium,80.6,612.934438669356
Medium,69.55,511.002584668176
Medium,44.75,325.403441683817
Low,97.0,463.876952388016
Medium,99.05,667.256601804232
Low,66.7,239.86917913731
Low,19.9,7.64492848435178
Low,55.8,238.71657226854
Low,81.0,22.1541566478726
Low,84.8,81.65652101853
Low,74.95,310.267377332453
Low,100.55,361.676980222538
Low,79.3,25.1184344700273
Low,106.75,102.307091598444
Low,75.5,307.089463934117
Low,20.15,4.55068105335194
Low,54.4,35.1975619130329
Low,66.05,41.8426733323324
Medium,109.55,645.807591639962
Low,19.75,6.07142843571546
Low,74.45,22.6571228867276
Low,19.9,8.20184975430928
Low,89.9,19.0831183653641
Low,104.65,461.382997062007
Low,111.75,85.7934659279613
Medium,80.1,657.394675199352
Low,24.65,8.23648571196358
Low,20.5,72.2623993581293
Low,19.55,79.2353958721012
Low,19.25,3.95853660902779
Low,85.15,264.134452865979
Low,58.45,26.0749440431387
Low,20.75,7.97147065579394
Low,54.15,18.7111074839402
Low,72.25,269.559972530911
Low,19.4,16.2181346378355
High,79.9,692.917787092615
Low,111.6,192.463017131152
Low,64.7,184.995044031036
Low,81.35,34.9180413904499
Low,73.85,248.827213149792
Low,20.2,3.52310129760079
Medium,75.05,521.031974556086
Low,19.55,77.6145735372028
Low,109.5,332.103171667865
Low,81.65,23.5817070116334
Low,25.15,70.6242911107443
Low,19.5,9.83427404855969
Low,63.8,16.6843151797226
Low,19.7,18.5998445269897
Low,50.55,21.8466506986287
Low,75.7,17.2464116180873
Medium,79.65,649.562886245192
Low,99.4,47.5111242997502
Medium,20.2,115.978380205446
Low,19.65,15.9542842254111
Low,50.3,63.6861608071921
Low,19.35,3.75115468456013
Low,25.4,5.06926168006125
Low,61.45,15.2780294904882
Low,19.65,4.06932392504008
Low,108.9,258.141131435243
Medium,80.85,648.646884095105
Low,19.85,6.96851601850834
Low,20.1,36.1401932647947
Medium,88.35,705.991334288898
Low,39.3,167.377049591938
Low,70.7,280.60074363428
Low,43.45,58.9361242818688
Medium,50.35,327.321249334187
Low,85.15,281.56953972377
Low,54.55,117.982610089339
Low,19.6,6.48351247376035
Medium,103.0,778.073182284447
Low,19.2,21.7736305977067
Low,65.55,288.328274021671
Medium,85.3,580.550255382683
Low,19.5,9.83427404855969
Low,88.45,329.657472050863
Low,69.45,104.01009142989
Low,23.8,6.81267956519438
Low,20.9,4.92502521246431
Low,25.2,25.1262325622359
Low,20.35,4.65483101508601
Low,24.8,5.66675083416099
Low,50.1,82.0671231380737
Low,69.75,40.4081397164627
Low,89.0,24.4225977122551
Low,19.7,78.2100817740611
Low,93.5,181.946130257011
Low,84.45,113.674447329811
Low,19.4,2.88470800465915
Low,105.85,67.887364872481
Low,25.0,12.2518297505414
Low,53.65,196.296309791499
Low,19.4,4.43136802462651
Low,55.05,73.8635519481967
Low,81.5,323.396564009663
Low,19.0,7.48269762586279
High,84.0,791.309550481621
Medium,96.3,510.779204181394
Low,111.6,114.630131218513
Low,101.3,76.2995815032262
Low,20.4,4.66626794632701
Medium,103.65,529.407699277607
Low,20.25,26.4595937503677
Low,25.0,5.34899975210337
Low,95.0,132.383772798672
Low,59.45,144.370580681099
Medium,77.95,566.993183310737
Low,19.4,4.23541679465467
Low,60.3,35.9474388861498
High,109.9,1065.86146613901
Low,69.75,174.817507209651
Medium,72.6,576.462385285421
Low,81.0,13.9578672821685
Medium,40.05,240.751684578247
Medium,89.45,704.538425661482
Medium,35.1,216.524998632942
Low,18.95,23.3568435274737
Low,104.05,392.384399480326
High,89.35,776.07605643225
Low,59.5,18.2816642224012
Medium,44.6,273.83477066679
Low,19.2,37.5683578983125
Medium,68.65,366.403274355839
Low,84.7,45.6015637722389
Low,65.7,14.6379218950206
Low,54.75,141.173658159353
Low,79.5,359.146026002919
High,90.8,893.804739480106
Low,19.85,4.08641774413789
Low,85.15,24.8794400124268
Medium,45.4,312.228824057626
Medium,94.95,789.642447593208
Low,49.75,59.5954738931665
Low,19.4,3.02184970699988
Low,44.9,63.518768083999
Low,76.95,17.1932465096351
Low,116.25,266.908231499322
Low,73.5,33.3593405480277
Low,79.15,21.0456376784043
High,100.5,983.991232339043
Low,20.8,3.57521877958308
Low,20.55,6.74010756114053
High,79.7,678.1064588872
Low,51.65,111.810407641328
Low,64.7,169.23660261358
Low,83.7,74.6118346370204
Low,84.35,321.207375283403
Low,20.55,7.89463720368991
Low,61.4,25.6755444297395
Low,20.55,30.9819322887568
Medium,49.85,359.099769561546
Medium,101.35,674.528782376225
Low,19.95,20.1481927728451
Low,91.05,18.4047840551589
Low,75.75,48.4578975437926
Medium,80.2,641.727403387159
Low,76.0,178.339796617095
Medium,94.75,750.016575611423
Low,49.05,196.924202507381
Low,24.85,47.5561722566309
Low,108.95,326.969455164641
Low,19.2,11.6077287983602
Low,20.15,9.88201411150673
Low,19.65,4.49471397771205
Low,24.45,3.6794916764712
Medium,88.95,637.5215753196
Low,24.1,109.448852335955
Medium,69.15,345.486180280246
Low,19.75,11.2555364230203
Low,100.0,440.436831652026
Low,20.75,43.5627315453329
Low,74.55,243.023121113256
Low,20.95,9.94815376291426
Low,84.25,88.8828797367992
Low,86.75,26.2787504915904
High,95.5,901.190196843067
Low,95.5,45.9449488564163
Low,114.35,245.744123755209
Low,60.0,212.579804828167
Low,84.75,275.242654938744
Medium,100.65,485.989976828414
Low,55.8,240.363742939108
Low,29.45,79.3637815951402
Low,89.3,347.978644970684
Low,87.55,168.579431765274
Medium,104.3,695.570078559095
Low,73.25,238.546812628436
High,90.55,912.459260259235
Low,80.1,127.277015529732
High,78.45,806.884018015944
Low,33.75,67.3152972592908
Medium,86.25,509.640932032474
Low,116.75,30.3176814822388
Low,84.3,383.160591717438
Low,19.8,4.34450227598307
High,91.1,838.168137739006
Medium,83.4,562.568657329966
Low,83.0,166.412026963687
Medium,45.3,295.657402107975
Low,19.4,15.7958733214143
Low,50.75,218.129883856782
Low,65.6,17.1587502419357
Low,79.65,307.087863320603
Low,64.4,173.27924961632
Low,55.45,24.6243918160689
Low,51.65,85.1348817018269
Low,20.35,8.79536235790303
Low,60.0,273.746927410861
Low,104.5,445.007032281791
Low,19.95,3.84555371595185
Low,19.85,33.6389781145972
Low,44.1,53.0774912183117
Medium,79.55,618.078895756673
High,94.2,803.502411643164
Low,98.0,49.3801198133491
Low,19.8,9.10449446757039
High,75.45,782.049235285904
Low,19.7,27.5566757677433
Low,65.1,15.8024819910305
Low,53.75,99.2021500384443
Low,99.35,102.005418775586
Low,40.3,26.4144517198719
Medium,74.95,401.900660551606
Low,103.25,369.337778353372
Low,83.3,17.0044157813973
Low,20.35,59.2515377784041
Low,50.15,229.022193254329
Low,115.15,37.1505358568062
Low,55.85,56.9581885244317
Low,51.55,187.661985289446
Low,88.8,407.355761069408
Medium,69.05,409.64764272129
Low,78.35,121.603535624652
Low,20.3,4.64339408384502
High,79.15,824.836581959998
Low,104.6,326.388609660942
Medium,74.65,372.965196788436
Medium,89.4,655.662108254856
Low,94.1,376.756716406423
Low,20.1,5.21299823458119
High,84.3,754.014615680371
Low,84.2,28.285897465763
Low,48.6,43.6137474613349
High,94.0,956.635795323919
Low,35.45,23.1142574497063
Low,35.6,26.3161793710512
Medium,30.2,208.188597881922
Low,100.25,367.791105453422
Low,87.25,363.316725728409
Medium,78.95,484.012789331897
Low,19.9,20.1739062433632
Medium,94.65,509.825523195184
Low,106.15,370.829035358359
Medium,57.55,317.193526368098
Low,19.95,6.67926232851551
Medium,35.05,294.31952357054
Low,73.35,132.538143405183
Low,43.9,25.1699262235261
Low,114.3,30.1198353930655
Low,19.6,20.9592417270789
Low,103.95,68.0885794574026
Medium,79.15,448.835642640366
Low,19.7,5.32350780728271
Low,80.0,245.218794048823
Low,107.75,252.632054970755
Medium,111.5,545.530058226812
Medium,45.65,348.621108925003
Medium,70.5,479.286283811584
Medium,94.7,598.226015723399
Low,30.2,60.3944237061206
Low,90.05,71.282139402805
Low,86.45,25.1147920477894
Low,20.45,33.7002530426343
Low,51.05,45.1541251350533
Low,20.25,23.9539833486756
Low,109.75,52.0306271019653
Low,24.7,6.59221729906998
Low,87.65,197.499341771492
High,81.0,693.709098941308
Low,20.15,16.1928505487249
High,86.8,813.997922463986
High,100.25,895.944905644432
High,86.85,783.334842774676
Low,66.0,21.8786928645724
Low,98.15,219.081417329796
Medium,101.05,623.83851913
Low,40.65,38.8442788651908
Low,19.9,8.20184975430928
Low,25.45,9.09038833580586
Low,86.4,238.831858205437
Low,20.45,9.13459306483627
Low,81.0,21.1843357331241
Low,25.55,5.67671010019169
Low,51.6,170.301953979242
Medium,50.1,334.35018233568
Low,25.15,6.66876847833077
Medium,74.85,407.478605813015
Low,20.25,18.4997808133375
Medium,48.6,363.352170270554
Low,45.75,149.746616608386
Low,74.15,294.258269944374
Medium,81.45,595.188612778954
Low,54.6,30.1203648282507
Low,19.85,23.4808182454918
Medium,90.75,598.247996875245
High,80.15,784.82548556721
Low,19.85,3.59317374374288
Low,85.1,25.1326633934428
Low,71.75,70.9092617685781
Medium,19.85,116.355940398797
Medium,24.7,153.058662750256
Medium,43.95,236.668566670583
Low,55.3,158.914598575067
Low,99.15,92.5193641515563
Low,63.1,18.8156363445147
Low,110.2,156.275893447075
Low,79.6,60.552970457897
Low,85.25,30.8827374275431
Low,25.25,89.0260137166884
Low,34.0,42.1261447935865
Low,20.15,96.0102113305684
Low,19.45,21.7821579856227
Low,61.6,243.569259523361
Low,19.85,7.3852948174194
Low,89.1,60.6516146585972
Low,25.6,6.78809037953351
Medium,90.0,622.085757315953
Medium,70.1,490.427988296871
Low,103.95,327.710205306503
Medium,44.1,320.676911245951
Medium,62.8,481.219380328169
Low,74.8,269.269289814812
Low,53.75,29.1175805829131
High,70.15,679.777653018075
Low,96.6,50.6501682850677
Low,19.1,33.6575648382637
Low,24.9,3.74721238217312
Low,20.45,75.7241376095091
Low,45.0,44.9196014031511
Low,20.35,4.59584910350928
Low,56.55,34.5810258395724
Low,88.0,35.8287268161679
Low,70.75,40.784435403958
Low,68.5,42.9448312370734
Low,86.05,17.0360552856857
Medium,95.15,510.637052164262
Medium,24.4,138.975179981721
High,79.7,830.107063066409
Low,105.55,96.6781761637009
Medium,44.05,295.724734581454
Low,84.6,130.437996283427
Low,23.55,4.67212233038131
Medium,75.2,482.690277763567
Medium,69.7,530.561422426637
Medium,69.0,481.794432637923
Low,109.7,46.3810323249965
Low,20.1,3.387615301772
Low,69.05,212.165981563794
Low,114.5,498.875752775229
Medium,94.25,638.348505474907
Low,56.95,25.7619152908238
Low,23.4,4.78973447179826
Low,100.0,438.577347882368
Low,79.6,132.409075359828
Medium,98.7,541.531531004369
High,68.5,681.704431044073
Low,21.0,4.14288286367032
Low,100.4,460.965257570731
Low,24.75,4.5950120363684
Low,55.15,42.5582611202576
Medium,99.0,482.831768374459
Low,92.0,18.6913325374997
High,69.55,733.465735914863
Low,83.4,269.607644996057
Low,54.9,31.1230669432355
Medium,74.5,585.082697157865
Medium,99.8,771.601304450571
Medium,49.25,410.048199619938
Low,93.65,223.498523628506
Low,67.05,29.6020655276336
Low,100.45,108.256281228099
Medium,53.55,405.481218560546
Medium,99.5,807.539819011365
Low,75.0,208.097236618105
Low,40.4,55.6518324654375
Low,19.5,23.0667987802061
Low,99.35,108.836840024987
Low,56.9,24.4499615733189
Low,29.8,47.4395931987222
Low,58.75,25.2021451349032
Low,85.35,359.637155466891
Low,58.2,47.9628920893096
Medium,98.7,716.047658189016
Low,104.65,373.263953641849
Low,19.55,7.51046994316972
Low,55.9,222.50300929358
Low,82.65,21.1015048651083
Low,71.6,88.7334667932188
Low,50.0,143.471137862763
High,79.75,682.719308447159
Low,54.5,67.9955421862731
Medium,96.15,612.394785418956
Low,73.9,72.3551398984157
Low,56.75,27.718439561014
High,71.25,690.437031753925
High,84.05,821.484365083016
Medium,49.9,262.529201706493
Low,91.2,187.242110303806
Low,36.1,26.1678249543184
Low,19.85,33.6389781145972
Low,49.25,217.803585680837
Medium,70.55,352.480839027785
Low,19.6,8.47120895404911
Low,25.35,5.05928281848633
Low,19.65,79.6406920146695
Low,97.55,171.885796987823
Medium,80.45,593.84010634058
Low,35.65,135.608505473804
Medium,44.45,298.410089719538
Low,20.95,73.8486471489175
Low,40.05,19.2891076069577
Low,85.5,238.562758004684
Medium,100.35,794.04803721657
Low,19.65,11.0914081202025
Low,59.75,20.3039333223997
Low,74.05,21.7938216271639
Low,105.35,302.50449121983
Low,66.15,94.2350463455906
High,84.8,820.55477347631
Low,90.1,26.0784089048048
Low,114.05,30.0539564880063
Low,81.25,64.5056147260842
Low,83.3,368.025236493365
Low,80.85,15.0161511342774
Low,20.85,32.915507268617
Low,35.2,30.0641442547804
Low,70.15,311.517949526922
Low,69.4,16.0053132875004
High,75.35,724.426299602457
Low,19.85,8.78901448132041
Low,55.05,243.663353227205
Medium,89.95,565.166162791497
Low,76.95,23.5829896592352
Low,40.55,33.803662946525
Low,26.4,16.1008162733091
Low,55.3,84.3869371838409
Low,89.55,235.537619342318
Low,25.3,5.20239476728258
Medium,100.6,609.987634001206
Medium,100.2,625.608690124419
Low,48.4,17.7919293359949
Low,19.4,11.8858301320059
Medium,98.5,791.071956152976
Low,93.9,413.681553890743
Medium,89.1,525.723229675203
Low,91.7,36.8716549599939
Medium,70.0,442.343322994148
Low,79.1,20.2998859455903
Low,68.9,137.220962223654
Low,59.9,29.5907600038905
Low,25.0,5.68465763445798
Low,84.45,354.126333428687
Low,94.8,139.49384687529
Low,29.75,57.0777100862124
Low,19.95,37.8301363392968
Medium,69.7,530.561422426637
Medium,81.3,481.642628069023
Medium,94.05,788.522768457552
Low,98.0,224.575569156041
Low,34.7,35.5859764707848
Low,60.05,20.9126620980545
Low,103.8,276.283118029501
Low,20.0,3.93119532163493
Medium,50.2,246.331136408045
Low,58.75,45.6658936420708
High,69.55,631.687182818413
Low,20.2,31.8893643561661
Low,19.4,4.43752932150706
Low,80.05,374.598277375928
Low,64.15,51.6072653506827
High,94.45,854.793784356669
Low,79.45,276.607583868306
Low,19.6,3.44427993966334
High,96.5,842.313110164753
Low,84.45,15.1587604580348
High,89.5,823.545733589953
Low,84.65,352.596738115699
Low,20.25,15.8483202967068
Low,20.15,36.6064891566496
Medium,100.5,702.771681436809
Low,20.3,36.4997971778772
Low,50.9,64.7122549955592
Low,85.95,21.0402131152889
Medium,85.8,570.57306737946
Low,24.8,12.6553949360473
Medium,70.15,497.310872344094
Low,89.8,16.9023560830589
Low,20.65,4.89468758507854
Medium,98.65,599.432929908109
Low,95.35,335.34843984783
Low,69.4,93.9637688017486
Medium,70.15,550.796496122391
Medium,74.6,506.63009840443
Low,44.85,212.140359039679
Medium,85.35,415.659030793861
Low,84.05,31.6837157586544
Medium,74.2,595.166990319626
Medium,78.45,616.273974983091
Medium,103.1,538.595292942429
Low,103.65,189.869151713749
Medium,45.35,221.524407448262
Low,89.55,370.490335773782
High,75.75,797.698298349093
Medium,101.1,693.704615537143
Medium,85.65,689.679946276489
Low,24.25,21.9119433767093
Low,55.75,183.936270216273
Low,20.65,11.4178459222587
High,70.85,615.545719210917
Medium,99.05,746.004935780185
Low,89.85,202.061926094422
Low,21.05,6.74221387480576
Low,110.65,31.7173223715786
Medium,106.15,619.44995634571
Low,78.9,336.683030719332
Low,56.75,224.287285563361
Low,24.8,4.06292885056232
Low,96.1,416.622538868413
Low,82.45,24.9305155595238
Medium,29.85,158.408418515296
Low,64.75,35.0834301579205
Low,59.85,26.74584603585
Low,87.6,217.442333650988
Low,93.85,445.974244742356
Low,20.55,6.67417489374832
Low,19.9,17.5481022081744
Low,93.05,31.4601794170909
Low,19.8,4.07612450044989
Low,63.35,20.7982096081272
Low,62.25,118.59156261421
Low,20.05,11.7531292207623
Low,74.7,83.7929546534929
Low,29.8,23.0188509358513
Low,25.55,32.0600520439287
Medium,45.25,303.094551609051
Low,90.55,216.531257700492
Medium,84.2,694.190370296246
Low,69.5,131.964338131428
Low,19.7,4.69086450384279
Low,24.95,18.0436552130781
Low,57.6,113.233488411088
Low,108.05,234.682305838842
Low,58.6,95.8477968084253
Low,113.05,39.8224740802161
Low,99.5,171.859961204096
Medium,94.4,502.521294067644
Medium,43.65,227.713849521543
Medium,84.05,435.079795622329
Medium,46.0,243.100184826381
High,76.2,781.15047635257
High,25.8,243.439352244163
Low,111.95,52.5542650758738
Medium,19.65,97.9414098446863
Medium,20.2,115.978380205446
Low,94.45,114.962074393338
Low,19.8,23.2633319184568
Low,76.25,59.5340321053204
Medium,93.85,702.108046893214
Low,85.85,73.0881363414085
Medium,69.25,369.605633636444
Medium,84.6,476.810291411454
Low,79.5,14.9689470925716
High,35.45,341.237506601608
Low,20.0,16.7197264307582
Medium,80.35,612.128380955096
Medium,103.35,813.976176035383
Low,86.75,222.677886246097
Medium,95.25,719.050635406717
Low,69.55,64.6390235666527
Low,48.95,52.3538813246858
Medium,34.7,282.76506632617
Low,19.55,8.65618302820222
Low,24.15,8.07968778956301
Medium,70.25,535.897915746054
Low,64.45,92.9866718185903
Medium,80.45,569.967317676017
Low,74.4,64.7895413680252
Low,19.95,19.5457410465457
Medium,73.9,453.388749588808
Low,20.35,12.1428030249015
Low,55.1,224.736599265579
Low,50.8,190.326040868154
Low,40.35,39.5721274741288
Low,49.4,33.6930346537995
Low,61.35,22.0975610869356
Low,29.15,104.612276818701
Low,67.8,11.9773560526159
Low,97.0,21.467908169682
Low,20.4,35.721949913826
High,93.35,795.94292159856
Low,104.55,391.201394664051
Medium,94.45,672.758846717399
Medium,104.7,770.273873235566
Low,40.25,36.8993845470933
Medium,44.6,273.628130196417
Low,106.5,246.914640109301
High,105.0,1073.05248581707
Low,24.15,6.3745215120575
Low,19.4,29.2481501898726
Low,70.5,17.1582963842236
Medium,110.45,659.931197000761
Medium,85.75,440.525100097864
Low,25.0,5.311850825289
Low,50.55,192.195608966098
Low,83.15,119.04218411349
Low,114.55,28.9693767192756
Low,20.35,7.81780375158587
High,75.55,744.052837704734
Low,25.25,5.50904891897029
High,84.05,741.938634297485
Low,34.2,11.7832385750026
Low,54.15,63.7913490437365
Low,70.95,65.6084718700716
Medium,75.3,458.238547969376
Low,92.9,22.0272204399999
Low,65.9,102.742169771485
High,74.7,777.853718608725
